hall_1_L,hall_2_L,hall_3_L,flex_t_L,flex_i_L,flex_m_L,flex_r_L,flex_p_L,accel_x_L,accel_y_L,accel_z_L,gyro_x_L,gyro_y_L,gyro_z_L,hand,hall_1_R,hall_2_R,hall_3_R,flex_t_R,flex_i_R,flex_m_R,flex_r_R,flex_p_R,accel_x_R,accel_y_R,accel_z_R,gyro_x_R,gyro_y_R,gyro_z_R,hand,sign
3050.0,3750.0,2789.0,3327.0,2859.0,2343.0,2410.0,1931.0,7.69,3.83,9.82,0.09,-0.18,-0.07,0.0,2894.0,3278.0,3345.0,3013.0,4095.0,2330.0,2882.0,2063.0,-8.95,0.7,4.19,-0.08,-0.01,-0.0,1.0,nice-to-meet-you
3045.0,3760.0,2761.0,3339.0,2816.0,2335.0,2422.0,1973.0,7.71,3.67,9.96,0.0,-0.11,-0.1,0.0,2906.0,3264.0,3355.0,3013.0,4095.0,2335.0,2882.0,2039.0,-8.56,0.95,4.34,-0.02,-0.11,0.03,1.0,nice-to-meet-you
3051.0,3739.0,2800.0,3376.0,2935.0,2351.0,2448.0,1985.0,7.32,3.62,9.79,-0.03,0.05,-0.2,0.0,2902.0,3269.0,3350.0,3012.0,4095.0,2339.0,2896.0,1968.0,-8.54,1.2,4.14,-0.05,0.03,0.03,1.0,nice-to-meet-you
3063.0,3755.0,2791.0,3362.0,2943.0,2366.0,2445.0,1984.0,7.58,3.55,10.08,0.02,-0.1,-0.17,0.0,2897.0,3268.0,3345.0,3026.0,4095.0,2349.0,2898.0,2008.0,-8.61,1.18,4.02,0.02,-0.07,0.02,1.0,nice-to-meet-you
3056.0,3757.0,2789.0,3392.0,2943.0,2355.0,2451.0,2000.0,7.38,3.6,10.01,0.07,-0.06,-0.17,0.0,2906.0,3264.0,3353.0,3033.0,4095.0,2352.0,2902.0,2067.0,-8.59,1.22,4.24,-0.0,-0.06,0.02,1.0,nice-to-meet-you
3056.0,3750.0,2778.0,3390.0,2960.0,2363.0,2454.0,1984.0,7.41,3.64,9.81,0.04,0.01,-0.15,0.0,2896.0,3275.0,3343.0,3039.0,4095.0,2354.0,2901.0,2159.0,-8.37,1.21,4.24,-0.1,0.03,0.06,1.0,nice-to-meet-you
3055.0,3755.0,2776.0,3374.0,2957.0,2377.0,2449.0,1997.0,7.66,3.61,9.8,-0.06,0.02,-0.13,0.0,2906.0,3264.0,3339.0,3034.0,4095.0,2356.0,2905.0,2166.0,-8.66,1.13,4.31,-0.02,-0.06,0.0,1.0,nice-to-meet-you
3063.0,3746.0,2759.0,3383.0,2972.0,2357.0,2457.0,2014.0,7.86,3.55,9.86,-0.01,-0.07,-0.09,0.0,2908.0,3264.0,3343.0,3056.0,4095.0,2367.0,2910.0,2193.0,-8.47,1.38,4.3,-0.06,-0.08,-0.02,1.0,nice-to-meet-you
3059.0,3741.0,2762.0,3390.0,2983.0,2354.0,2471.0,2022.0,7.7,3.64,9.62,-0.04,-0.03,-0.15,0.0,2896.0,3263.0,3334.0,3053.0,4095.0,2368.0,2917.0,2163.0,-8.59,1.23,4.2,-0.06,0.04,-0.01,1.0,nice-to-meet-you
3046.0,3746.0,2762.0,3404.0,3005.0,2358.0,2473.0,2011.0,7.69,3.5,9.75,-0.04,-0.02,-0.16,0.0,2902.0,3248.0,3347.0,3056.0,4095.0,2368.0,2921.0,2142.0,-8.56,1.45,4.22,-0.02,-0.07,-0.03,1.0,nice-to-meet-you
3091.0,1047.0,1258.0,3999.0,3433.0,3790.0,4095.0,3613.0,7.46,3.8,-1.51,-0.27,-1.02,-0.13,0.0,965.0,3126.0,2937.0,3011.0,4095.0,4095.0,4095.0,2652.0,-1.76,4.44,9.67,-0.54,-0.37,0.64,1.0,nice-to-meet-you
3024.0,1057.0,2135.0,4016.0,3377.0,3706.0,4095.0,3573.0,5.57,4.46,-2.73,0.32,-1.27,-0.36,0.0,1997.0,928.0,2843.0,2983.0,4095.0,4095.0,4095.0,3041.0,-1.47,3.91,10.15,-0.34,-0.69,0.92,1.0,nice-to-meet-you
2802.0,974.0,2976.0,4095.0,3417.0,3649.0,4095.0,3603.0,4.21,3.61,-4.83,-0.94,-0.82,0.17,0.0,1089.0,909.0,2801.0,3200.0,4095.0,4095.0,4095.0,3233.0,6.81,2.97,7.26,-1.52,-0.25,0.29,1.0,nice-to-meet-you
2944.0,966.0,3205.0,4095.0,3499.0,3726.0,4095.0,3536.0,6.81,2.68,-5.66,-0.19,-0.3,-0.26,0.0,1655.0,880.0,2763.0,3252.0,4095.0,4095.0,4095.0,3831.0,10.34,2.99,8.71,-1.23,0.87,-1.47,1.0,nice-to-meet-you
3008.0,993.0,3206.0,4095.0,3487.0,3488.0,4095.0,3415.0,5.71,6.8,-8.75,-0.34,1.7,-0.76,0.0,989.0,927.0,3050.0,3422.0,4095.0,4095.0,4095.0,3087.0,-1.83,-0.58,10.86,-0.76,0.12,-2.01,1.0,nice-to-meet-you
2974.0,1075.0,1590.0,4095.0,3677.0,3650.0,4095.0,3395.0,7.61,4.95,-0.06,0.32,3.28,-0.54,0.0,1084.0,1949.0,2369.0,3849.0,4095.0,3965.0,4095.0,2487.0,-1.33,-1.41,17.7,2.29,2.67,-1.95,1.0,nice-to-meet-you
3370.0,3573.0,971.0,3367.0,1903.0,2353.0,2557.0,1750.0,6.93,7.81,-6.45,-0.34,8.73,-0.52,0.0,3542.0,3264.0,3198.0,3218.0,3973.0,2307.0,3005.0,2194.0,-1.86,3.54,5.42,1.77,2.86,0.43,1.0,nice-to-meet-you
3210.0,3430.0,2778.0,2998.0,1795.0,1982.0,2225.0,1674.0,8.52,3.16,9.83,0.23,0.75,-0.93,0.0,2928.0,3046.0,3635.0,2800.0,4095.0,2205.0,2822.0,2079.0,-0.32,3.48,-0.45,-0.97,6.82,1.88,1.0,nice-to-meet-you
3088.0,4095.0,2695.0,3402.0,3580.0,2802.0,3280.0,2066.0,7.68,5.6,8.89,1.35,-6.6,-2.52,0.0,2941.0,3107.0,3361.0,2890.0,4095.0,2173.0,2797.0,2434.0,-3.8,6.11,5.12,-0.15,0.98,-1.35,1.0,nice-to-meet-you
3038.0,4095.0,3033.0,3477.0,3524.0,3425.0,4029.0,2971.0,-9.89,-2.85,24.4,2.8,-2.18,3.02,0.0,2929.0,3141.0,3677.0,2921.0,4095.0,2180.0,2795.0,2258.0,-5.3,4.79,2.06,-0.99,0.04,-0.64,1.0,nice-to-meet-you
3043.0,4095.0,1113.0,3783.0,3775.0,2477.0,2948.0,2099.0,6.3,3.46,-0.48,0.69,1.15,0.51,0.0,2943.0,3164.0,4037.0,2970.0,4095.0,2234.0,2810.0,2475.0,0.09,6.25,7.33,1.96,0.04,-0.08,1.0,nice-to-meet-you
3037.0,3983.0,944.0,3546.0,3152.0,2165.0,2385.0,1636.0,7.75,1.37,-3.77,-1.36,1.13,2.01,0.0,2938.0,3165.0,2674.0,2699.0,4095.0,2301.0,2868.0,2058.0,6.51,10.74,-10.01,0.03,3.36,-0.62,1.0,nice-to-meet-you
3055.0,4095.0,941.0,3575.0,2906.0,2309.0,2531.0,1897.0,10.07,2.05,2.9,-0.88,3.21,1.04,0.0,2906.0,3183.0,2669.0,2859.0,4095.0,2302.0,2901.0,2458.0,-9.94,-19.48,3.73,-8.73,8.73,-7.65,1.0,nice-to-meet-you
3152.0,4095.0,1002.0,3638.0,2102.0,2434.0,2720.0,2021.0,9.44,1.29,6.44,-0.6,0.93,0.2,0.0,2898.0,3161.0,3632.0,2943.0,4095.0,2303.0,2896.0,997.0,-11.63,0.13,5.34,0.5,-3.32,-0.22,1.0,nice-to-meet-you
3385.0,4095.0,1072.0,3664.0,2157.0,2497.0,2763.0,2135.0,10.24,1.5,6.27,-0.05,-0.19,0.32,0.0,2900.0,3163.0,3605.0,3039.0,4095.0,2327.0,2919.0,2805.0,-9.46,-1.13,5.72,0.64,-0.78,-0.09,1.0,nice-to-meet-you
3505.0,4095.0,1490.0,3696.0,2866.0,2497.0,2807.0,2173.0,10.43,0.44,6.78,0.14,0.02,-0.11,0.0,2909.0,3162.0,3643.0,3023.0,4095.0,2342.0,2913.0,2843.0,-7.76,0.11,4.21,0.22,-0.13,-0.03,1.0,nice-to-meet-you
3501.0,4095.0,1648.0,3667.0,2897.0,2481.0,2818.0,2192.0,10.05,0.34,6.05,0.25,-0.1,-0.23,0.0,2906.0,3165.0,3668.0,3047.0,4095.0,2357.0,2927.0,2849.0,-8.6,0.11,3.87,-0.03,0.16,0.11,1.0,nice-to-meet-you
3517.0,4095.0,1711.0,3665.0,2912.0,2493.0,2817.0,2197.0,10.0,0.2,5.99,0.21,0.01,-0.22,0.0,2906.0,3165.0,3665.0,3061.0,4095.0,2351.0,2925.0,2851.0,-8.83,-0.06,3.49,-0.1,0.13,0.06,1.0,nice-to-meet-you
3509.0,4095.0,1760.0,3692.0,2907.0,2491.0,2832.0,2210.0,9.95,0.25,5.84,0.3,-0.04,-0.3,0.0,2910.0,3159.0,3651.0,3057.0,4095.0,2352.0,2928.0,2863.0,-8.82,0.2,3.5,-0.03,-0.04,0.08,1.0,nice-to-meet-you
3501.0,4095.0,1767.0,3681.0,2907.0,2491.0,2837.0,2221.0,9.6,0.37,5.9,0.17,0.07,-0.21,0.0,2919.0,3154.0,3678.0,3059.0,4095.0,2365.0,2928.0,2870.0,-8.65,0.12,3.45,-0.08,0.03,0.14,1.0,nice-to-meet-you
3089.0,1009.0,3260.0,3937.0,2963.0,3151.0,3854.0,3170.0,10.63,3.91,3.26,-0.15,-0.29,-0.0,0.0,2061.0,3490.0,2400.0,2974.0,4095.0,4095.0,4095.0,4095.0,-3.86,3.9,7.87,-0.05,0.17,0.18,1.0,nice-to-meet-you
3088.0,995.0,3351.0,3971.0,3030.0,3087.0,3815.0,3149.0,10.45,1.4,2.71,0.01,-0.19,0.02,0.0,1854.0,3008.0,2522.0,2991.0,4095.0,4095.0,4095.0,4095.0,-4.05,1.71,8.98,0.11,-0.64,-0.32,1.0,nice-to-meet-you
3119.0,1006.0,3387.0,4007.0,3120.0,3054.0,3779.0,3111.0,10.62,1.22,0.98,0.04,-1.9,0.1,0.0,1839.0,963.0,2672.0,2972.0,4095.0,4095.0,4095.0,4095.0,-5.71,1.79,10.03,-0.47,-0.27,-0.19,1.0,nice-to-meet-you
3133.0,1031.0,3360.0,3159.0,3045.0,3023.0,3742.0,3063.0,7.85,1.57,-0.56,0.55,-3.09,-0.35,0.0,2599.0,1872.0,2637.0,2879.0,4095.0,4095.0,4095.0,4095.0,-2.84,3.34,10.28,-0.58,-0.41,0.35,1.0,nice-to-meet-you
2795.0,1051.0,2970.0,4092.0,3049.0,3056.0,3840.0,3159.0,2.31,2.61,-5.17,-1.03,-0.82,-0.21,0.0,2512.0,995.0,2743.0,3002.0,4095.0,4095.0,4095.0,3137.0,0.1,2.93,4.13,-1.68,-1.31,1.46,1.0,nice-to-meet-you
2613.0,1035.0,3056.0,4095.0,3552.0,3227.0,3781.0,2941.0,8.43,3.41,-8.2,-1.28,1.01,0.24,0.0,2265.0,1382.0,2871.0,3109.0,4095.0,4095.0,4095.0,3696.0,8.51,-5.71,33.98,0.42,-1.59,-1.21,1.0,nice-to-meet-you
3029.0,978.0,2976.0,4095.0,3695.0,3249.0,4095.0,3258.0,7.22,4.02,2.06,1.38,0.99,-0.36,0.0,2320.0,2914.0,1860.0,3474.0,4095.0,3233.0,4095.0,3140.0,-10.51,-5.23,7.52,1.32,7.56,-1.67,1.0,nice-to-meet-you
3035.0,4095.0,961.0,3088.0,3290.0,2107.0,2197.0,1453.0,3.91,4.47,-6.1,0.92,4.06,-1.33,0.0,3219.0,3153.0,3319.0,2804.0,4095.0,2145.0,2906.0,2155.0,-7.1,2.43,3.13,0.54,4.73,0.78,1.0,nice-to-meet-you
3047.0,3719.0,1535.0,2785.0,3514.0,1994.0,2127.0,1605.0,8.78,5.11,-2.57,-1.69,6.13,-0.3,0.0,2954.0,3175.0,3344.0,2785.0,4095.0,2235.0,2861.0,2135.0,-1.35,4.6,-1.02,-0.8,0.67,1.26,1.0,nice-to-meet-you
3051.0,3698.0,1575.0,2749.0,3550.0,2078.0,2156.0,1622.0,15.19,3.25,8.52,-0.5,1.56,-1.39,0.0,2919.0,3219.0,3001.0,2635.0,4095.0,2246.0,2863.0,2145.0,-0.13,2.56,5.63,-2.07,0.27,-1.95,1.0,nice-to-meet-you
3039.0,3707.0,1520.0,2912.0,3225.0,1987.0,2213.0,1728.0,11.89,-2.43,13.39,-1.5,0.98,0.46,0.0,2943.0,3219.0,3236.0,2831.0,4095.0,2252.0,2869.0,2471.0,-6.71,2.95,9.19,1.69,-2.27,1.59,1.0,nice-to-meet-you
3045.0,3824.0,1424.0,2962.0,2990.0,2103.0,2311.0,1842.0,12.03,1.74,6.96,-0.7,-0.09,1.0,0.0,2928.0,3226.0,3152.0,2799.0,4095.0,2275.0,2878.0,2382.0,1.71,8.35,-1.41,2.31,-1.53,0.31,1.0,nice-to-meet-you
3053.0,3786.0,1456.0,2974.0,2949.0,2125.0,2319.0,1897.0,8.81,0.95,6.84,-1.02,-0.75,-0.07,0.0,2929.0,3210.0,2807.0,2708.0,4095.0,2269.0,2880.0,2495.0,7.03,6.43,-3.61,-4.12,2.39,-4.57,1.0,nice-to-meet-you
3056.0,3910.0,1337.0,3504.0,2619.0,2256.0,2411.0,2000.0,9.41,0.68,9.67,0.13,-0.53,0.02,0.0,2928.0,3249.0,3276.0,2938.0,4095.0,2269.0,2892.0,2765.0,-7.67,-0.06,5.77,-0.04,-0.61,0.24,1.0,nice-to-meet-you
3045.0,3932.0,1277.0,3545.0,2624.0,2287.0,2433.0,2005.0,9.51,0.33,8.05,0.1,-0.14,-0.22,0.0,2931.0,3255.0,3312.0,2944.0,4095.0,2288.0,2896.0,2800.0,-8.0,-0.55,4.03,0.25,-0.25,0.11,1.0,nice-to-meet-you
3046.0,3979.0,1207.0,3523.0,2627.0,2317.0,2475.0,2055.0,8.68,0.32,7.7,0.19,-0.19,-0.17,0.0,2934.0,3248.0,3338.0,2955.0,4095.0,2301.0,2902.0,2832.0,-8.38,-0.23,4.2,0.06,0.08,0.06,1.0,nice-to-meet-you
3056.0,3995.0,1203.0,3550.0,2635.0,2327.0,2485.0,2055.0,9.67,0.22,8.08,0.2,-0.09,-0.03,0.0,2928.0,3248.0,3392.0,2975.0,4095.0,2306.0,2910.0,2864.0,-8.74,-0.36,4.36,-0.11,-0.07,-0.01,1.0,nice-to-meet-you
3047.0,3974.0,1200.0,3567.0,2640.0,2324.0,2486.0,2042.0,9.41,0.32,7.77,0.11,-0.04,-0.08,0.0,2928.0,3253.0,3415.0,2987.0,4095.0,2310.0,2915.0,2853.0,-8.36,-0.43,4.53,-0.04,-0.1,0.0,1.0,nice-to-meet-you
3047.0,4005.0,1191.0,3558.0,2859.0,2320.0,2497.0,2058.0,9.56,0.23,7.81,0.05,-0.08,-0.14,0.0,2935.0,3259.0,3437.0,2982.0,4095.0,2319.0,2919.0,2864.0,-8.41,-0.27,4.22,0.04,-0.07,-0.01,1.0,nice-to-meet-you
3069.0,3982.0,1187.0,3568.0,2867.0,2330.0,2498.0,2059.0,9.33,0.27,8.0,0.05,0.03,-0.17,0.0,2931.0,3257.0,3434.0,2992.0,4095.0,2320.0,2922.0,2879.0,-8.53,-0.42,4.16,0.02,-0.12,0.0,1.0,nice-to-meet-you
3261.0,4095.0,4095.0,3835.0,3309.0,3294.0,4095.0,3414.0,6.42,2.56,-3.86,-0.18,-0.44,-0.15,0.0,933.0,4095.0,911.0,3055.0,4095.0,4095.0,4095.0,2438.0,-3.02,1.67,10.89,-0.14,-0.64,0.69,1.0,nice-to-meet-you
3405.0,4095.0,4000.0,3897.0,3417.0,3473.0,4095.0,3536.0,6.14,2.48,-4.06,-0.42,-0.28,-0.1,0.0,921.0,4095.0,951.0,3033.0,4095.0,4095.0,4095.0,835.0,-0.94,2.01,10.14,0.15,-0.42,1.26,1.0,nice-to-meet-you
3462.0,4095.0,3903.0,3992.0,3504.0,3558.0,4095.0,3769.0,5.2,2.64,-3.85,-0.36,-0.54,-0.03,0.0,934.0,4095.0,1295.0,3143.0,4095.0,4095.0,4095.0,800.0,0.07,2.74,9.43,0.02,-0.34,0.78,1.0,nice-to-meet-you
3386.0,4095.0,3792.0,4020.0,3540.0,3568.0,4095.0,3758.0,4.24,3.42,-4.41,-0.46,-0.6,-0.23,0.0,939.0,4095.0,1654.0,3103.0,4095.0,4095.0,4095.0,752.0,-0.45,2.03,9.21,-0.53,-0.25,1.02,1.0,nice-to-meet-you
3328.0,1987.0,3641.0,4063.0,3536.0,3583.0,4095.0,3602.0,5.33,3.03,-5.38,-0.63,-0.68,-0.09,0.0,965.0,4095.0,2535.0,3082.0,4095.0,4095.0,4095.0,1652.0,7.48,2.15,6.46,-1.49,-0.74,-0.14,1.0,nice-to-meet-you
3083.0,992.0,1006.0,4095.0,3571.0,3516.0,4095.0,3617.0,4.59,3.95,-3.26,-0.09,0.46,-0.62,0.0,1370.0,3001.0,2609.0,3571.0,4095.0,4095.0,4095.0,2641.0,-2.43,-3.35,20.01,0.78,-0.08,-2.52,1.0,nice-to-meet-you
3055.0,3390.0,2559.0,3199.0,3521.0,1980.0,2100.0,1639.0,6.82,5.09,-5.32,0.08,-2.43,-0.93,0.0,2930.0,3115.0,3249.0,2608.0,4095.0,2207.0,2817.0,1805.0,-5.01,5.13,-4.1,-1.96,1.21,-1.01,1.0,nice-to-meet-you
3036.0,3436.0,2559.0,3343.0,3436.0,1978.0,2171.0,1731.0,4.79,4.06,-3.04,-1.04,-0.68,-0.71,0.0,2966.0,3414.0,3277.0,2801.0,4095.0,2102.0,2825.0,1870.0,-0.19,-5.85,35.91,-1.03,-0.66,-1.25,1.0,nice-to-meet-you
3039.0,3315.0,2803.0,3814.0,3503.0,1931.0,2127.0,1702.0,7.38,2.9,-4.7,-0.8,2.04,0.04,0.0,2957.0,3407.0,3246.0,2971.0,4095.0,2219.0,2832.0,2096.0,-9.3,-2.28,15.75,-0.65,0.2,1.32,1.0,nice-to-meet-you
3058.0,3472.0,2631.0,3447.0,3052.0,1988.0,2171.0,1775.0,3.2,3.91,-2.28,-3.29,6.12,1.76,0.0,2971.0,3350.0,3251.0,2885.0,4095.0,2245.0,2853.0,2010.0,-4.89,2.83,6.77,1.66,2.69,1.94,1.0,nice-to-meet-you
3071.0,3776.0,1413.0,3654.0,2829.0,2279.0,2485.0,1989.0,9.12,-2.1,12.16,-2.7,2.82,1.49,0.0,2944.0,3306.0,3282.0,2800.0,4095.0,2285.0,2863.0,2304.0,7.88,8.7,-5.71,-3.62,1.89,-4.57,1.0,nice-to-meet-you
3091.0,3941.0,1068.0,3658.0,2829.0,2406.0,2667.0,2199.0,8.09,-3.47,14.36,-1.41,0.51,0.26,0.0,2925.0,3424.0,3272.0,3040.0,4095.0,2336.0,2912.0,2357.0,-23.32,-20.14,4.15,0.81,0.91,-1.42,1.0,nice-to-meet-you
3094.0,4057.0,1023.0,3650.0,2912.0,2453.0,2729.0,2270.0,6.77,-2.46,12.39,0.22,-0.77,-0.22,0.0,2940.0,3397.0,3301.0,3042.0,4095.0,2350.0,2902.0,2551.0,-9.99,-1.25,4.96,-0.57,0.32,0.35,1.0,nice-to-meet-you
3109.0,4050.0,1015.0,3630.0,2992.0,2434.0,2746.0,2284.0,7.68,-2.72,10.16,0.32,-0.15,-0.23,0.0,2928.0,3377.0,3277.0,3027.0,4095.0,2352.0,2908.0,2549.0,-8.27,-1.13,3.65,0.22,0.05,0.13,1.0,nice-to-meet-you
3106.0,4083.0,1004.0,3603.0,2983.0,2430.0,2738.0,2284.0,8.09,-2.25,9.58,0.29,-0.06,-0.26,0.0,2920.0,3382.0,3283.0,3029.0,4095.0,2364.0,2924.0,2590.0,-8.77,-0.67,3.47,-0.01,-0.13,0.11,1.0,nice-to-meet-you
3105.0,4078.0,995.0,3626.0,2987.0,2434.0,2767.0,2301.0,8.29,-2.49,9.95,0.08,-0.26,-0.23,0.0,2928.0,3391.0,3285.0,3043.0,4095.0,2365.0,2922.0,2603.0,-8.89,-1.09,3.51,0.03,-0.05,-0.04,1.0,nice-to-meet-you
3106.0,4080.0,1009.0,3565.0,2986.0,2448.0,2756.0,2305.0,7.66,-2.2,9.87,-0.03,-0.1,-0.18,0.0,2926.0,3382.0,3291.0,3057.0,4095.0,2370.0,2928.0,2607.0,-8.85,-0.9,3.47,-0.11,0.11,0.02,1.0,nice-to-meet-you
3109.0,4093.0,999.0,3622.0,2987.0,2448.0,2767.0,2311.0,7.96,-2.28,10.0,0.01,0.02,-0.12,0.0,2926.0,3385.0,3282.0,3057.0,4095.0,2371.0,2941.0,2606.0,-8.83,-0.88,3.4,-0.12,0.05,0.04,1.0,nice-to-meet-you
3099.0,4080.0,979.0,3623.0,2986.0,2455.0,2761.0,2320.0,8.08,-2.23,9.71,-0.01,-0.06,-0.13,0.0,2922.0,3392.0,3283.0,3067.0,4095.0,2374.0,2944.0,2613.0,-8.83,-0.82,3.4,-0.07,-0.05,0.03,1.0,nice-to-meet-you
3093.0,4048.0,980.0,3629.0,2985.0,2448.0,2764.0,2331.0,8.08,-2.23,9.69,0.05,-0.08,-0.1,0.0,2927.0,3391.0,3280.0,3071.0,4095.0,2369.0,2944.0,2615.0,-9.06,-0.68,3.38,-0.04,-0.0,0.01,1.0,nice-to-meet-you
3171.0,1033.0,976.0,3893.0,3093.0,3277.0,4095.0,3366.0,9.45,-0.79,7.3,-0.01,0.15,-0.14,0.0,947.0,4095.0,874.0,3063.0,4095.0,4095.0,4095.0,3698.0,-7.1,-1.19,6.76,-0.07,0.01,-0.04,1.0,nice-to-meet-you
3216.0,1054.0,1855.0,3911.0,3105.0,3291.0,4095.0,3503.0,8.2,0.14,7.55,-0.3,-1.1,-0.36,0.0,947.0,4095.0,882.0,3106.0,4095.0,4095.0,4095.0,4042.0,-7.37,-0.92,7.1,0.13,-0.13,0.05,1.0,nice-to-meet-you
3134.0,1040.0,995.0,4001.0,3253.0,3342.0,4095.0,3286.0,10.73,1.7,1.05,-0.43,-6.09,-1.43,0.0,944.0,4095.0,936.0,2865.0,4095.0,4095.0,4095.0,2287.0,-7.38,0.34,4.63,1.17,-2.63,2.69,1.0,nice-to-meet-you
3071.0,1139.0,2403.0,4095.0,3345.0,3421.0,4095.0,3459.0,8.84,1.0,-3.54,-1.16,-3.72,-1.79,0.0,1009.0,4095.0,2931.0,2912.0,4095.0,4095.0,4095.0,1094.0,4.7,3.46,5.15,-1.22,-2.04,2.09,1.0,nice-to-meet-you
3068.0,1072.0,2974.0,4095.0,3568.0,3552.0,4095.0,3534.0,4.29,2.05,-3.74,-0.32,0.27,-0.88,0.0,1190.0,4095.0,2759.0,3049.0,4095.0,4095.0,4095.0,1840.0,-2.55,-5.76,27.07,1.69,-3.42,-0.32,1.0,nice-to-meet-you
2735.0,1060.0,2812.0,4095.0,3730.0,3513.0,4095.0,3558.0,4.78,3.01,-2.07,0.33,0.49,-0.88,0.0,1841.0,1356.0,2897.0,2976.0,4095.0,4095.0,4095.0,2288.0,8.42,2.94,8.32,-0.83,-0.16,-2.43,1.0,nice-to-meet-you
3045.0,4018.0,950.0,3915.0,3579.0,2273.0,2554.0,1839.0,8.94,4.99,-5.01,3.31,6.44,-1.63,0.0,3698.0,3108.0,3254.0,3211.0,4095.0,2399.0,3083.0,2631.0,-7.41,-0.19,4.74,1.22,3.66,0.6,1.0,nice-to-meet-you
3056.0,3600.0,1891.0,2610.0,3523.0,2006.0,2165.0,1685.0,8.88,4.14,3.43,-1.6,4.13,-0.01,0.0,3123.0,3089.0,3165.0,2801.0,4095.0,2259.0,2867.0,1980.0,-2.5,3.58,-0.93,0.24,1.69,2.15,1.0,nice-to-meet-you
3062.0,3571.0,1990.0,2622.0,3565.0,2102.0,2253.0,1669.0,12.55,2.77,7.71,-0.8,1.11,-0.75,0.0,2978.0,3108.0,3201.0,2764.0,4095.0,2288.0,2861.0,2585.0,2.21,4.31,-0.77,-2.67,1.47,-1.22,1.0,nice-to-meet-you
3059.0,3555.0,1989.0,2854.0,3290.0,2038.0,2327.0,1856.0,3.89,3.82,7.47,0.33,-1.11,0.37,0.0,2977.0,3120.0,3163.0,2839.0,4095.0,2311.0,2896.0,2697.0,-11.02,1.6,10.06,0.31,-0.12,1.73,1.0,nice-to-meet-you
